"conflictid_new"|"conflict_type"|"year"|"conflict_country"|"ai_prev"|"hrw_prev"|"state_prev"|"actor_type"|"actor"|"theta"|"theta_sd"|"theta_upper"|"theta_low"
209|"intra"|2014|"Philippines"|0|0|0|3|"Rebels"|0.0977134182568043|0.757882616190663|1.37116999589801|-1.55683078491718
209|"intra"|2015|"Philippines"|0|0|0|3|"Rebels"|0.0134849643212337|0.783115262308571|1.35268131638402|-1.69243401810556
218|"inter"|1989|"India"|0|NA|0|1|"India"|-0.252811995662307|0.866806035714287|1.26214368973613|-2.10503907816168
218|"inter"|1990|"India"|0|NA|0|1|"India"|0.0202910361353656|0.798079673977688|1.38163613409759|-1.6987104077633
218|"inter"|1991|"India"|0|0|0|1|"India"|0.0570392781187|0.764337685868006|1.36631945240467|-1.58926371468242
218|"inter"|1992|"India"|0|0|0|1|"India"|0.0939449469628799|0.750030419933464|1.37707812719395|-1.51235516426766
218|"inter"|1996|"India"|0|0|0|1|"India"|-0.288656711885526|0.822613276328937|1.14634916863127|-2.01217378325791
218|"inter"|1997|"India"|0|0|0|1|"India"|-0.0248271611771442|0.765967770120214|1.27010515044303|-1.70497577722861
218|"inter"|1998|"India"|0|0|0|1|"India"|0.0541518285586968|0.758122459588253|1.34600305622497|-1.64919317523967
218|"inter"|1999|"India"|0|0|0|1|"India"|0.091624763926137|0.740233427424611|1.32238320362458|-1.55828996873231
218|"inter"|2000|"India"|0|0|0|1|"India"|0.180915230850628|0.729122451874424|1.38740204171509|-1.43717994739896
218|"inter"|2001|"India"|0|0|0|1|"India"|0.0894931008673967|0.744020503875852|1.35881968198257|-1.5435218185841
218|"inter"|2002|"India"|0|0|0|1|"India"|0.0430300500911578|0.744717990206255|1.31717074446294|-1.59379914129077
218|"inter"|2003|"India"|0|NA|0|1|"India"|0.265915591601444|0.748591720025803|1.55495606540768|-1.33731605334189
218|"inter"|2014|"India"|0|0|0|1|"India"|-0.286789323385481|0.834563905201634|1.19041358230342|-2.11852523410576
218|"inter"|2015|"India"|0|0|0|1|"India"|-0.0356151579902978|0.78981027611053|1.3135917112296|-1.76799299149512
218|"inter"|1989|"India"|0|NA|0|1|"Pakistan"|-0.254153554601794|0.856762199153354|1.26129260567356|-1.990972857025
218|"inter"|1990|"India"|0|NA|0|1|"Pakistan"|0.0127326949641357|0.776166463352555|1.37177588968552|-1.64612468850209
218|"inter"|1991|"India"|0|0|0|1|"Pakistan"|0.0616745814441983|0.738689344448082|1.30380481837503|-1.54976237043709
218|"inter"|1992|"India"|0|0|0|1|"Pakistan"|0.0934093976355951|0.734356399336936|1.35331773178176|-1.47833710239148
218|"inter"|1996|"India"|0|0|0|1|"Pakistan"|-0.282638513776582|0.828827211729036|1.14260488470985|-2.07698961009263
218|"inter"|1997|"India"|0|0|0|1|"Pakistan"|-0.028206092784344|0.757755727573294|1.25836938626174|-1.68511045431539
218|"inter"|1998|"India"|0|0|0|1|"Pakistan"|0.0658574931611259|0.759843935583653|1.35969921952733|-1.59451988555684
218|"inter"|1999|"India"|0|0|0|1|"Pakistan"|0.10303098611036|0.735214966097508|1.3600442961994|-1.49262072388785
218|"inter"|2000|"India"|0|0|0|1|"Pakistan"|0.183765242845963|0.716470730683098|1.38523953017496|-1.3906313165653
218|"inter"|2001|"India"|0|0|0|1|"Pakistan"|0.0877425415116141|0.762684223362685|1.3500085646831|-1.59155412744954
218|"inter"|2002|"India"|0|0|0|1|"Pakistan"|0.050661334862041|0.74823717404486|1.30571100789534|-1.59537943016917
218|"inter"|2003|"India"|0|NA|0|1|"Pakistan"|0.281339083045487|0.750098333924904|1.55886165267191|-1.3537976761779
218|"inter"|2014|"India"|0|0|0|1|"Pakistan"|-0.297820448522971|0.837025570758471|1.16080619529939|-2.12418488071985
218|"inter"|2015|"India"|0|0|0|1|"Pakistan"|-0.0406478048522683|0.777873553854753|1.27671168789663|-1.68380770003776
220|"intra"|1989|"Paraguay"|0|NA|0|1|"Government"|-0.261331362775249|0.865407971562262|1.26867036393701|-2.03368320201416
220|"intra"|1989|"Paraguay"|0|NA|0|3|"Rebels"|-0.254766095220452|0.862552178804658|1.2463419810332|-2.03718538737801
221|"intra"|1989|"Myanmar"|0|0|0|1|"Government"|-0.28752923932302|0.817310212657095|1.13352425247062|-1.99223840659647
221|"intra"|1990|"Myanmar"|0|0|0|1|"Government"|-0.0291997812033597|0.767532754239516|1.28743027748557|-1.70165730443301
221|"intra"|1991|"Myanmar"|0|0|0|1|"Government"|0.0656400106244137|0.745665802149497|1.29518852662464|-1.57917424760042
221|"intra"|1992|"Myanmar"|1|0|0|1|"Government"|1.05258844577821|0.502276510157941|1.93659741253128|-0.0340634014463906
221|"intra"|1995|"Myanmar"|0|0|0|1|"Government"|-0.298835740847439|0.843975852967742|1.18540665655849|-2.10433528622883
221|"intra"|1997|"Myanmar"|0|0|0|1|"Government"|-0.293593930853644|0.862694188661268|1.18142774131016|-2.12286881292994
221|"intra"|1998|"Myanmar"|1|0|1|1|"Government"|1.41416182580683|0.410891465230352|2.1962961778218|0.559532390243121
221|"intra"|2000|"Myanmar"|0|0|1|1|"Government"|0.808599602421344|0.551714543662635|1.7477935653288|-0.385306285090585
221|"intra"|2001|"Myanmar"|0|0|1|1|"Government"|0.899630106605174|0.542302723639867|1.85942967817306|-0.264626297653369
221|"intra"|2002|"Myanmar"|0|0|1|1|"Government"|0.935997833090004|0.507441411705679|1.82522317217028|-0.183205941421855
221|"intra"|2003|"Myanmar"|0|0|1|1|"Government"|0.948964793913646|0.526387958084068|1.86219345467034|-0.213549256485083
221|"intra"|2005|"Myanmar"|0|0|1|1|"Government"|0.812094892661614|0.567293683542863|1.76704257678053|-0.473587766005249
221|"intra"|2006|"Myanmar"|0|0|1|1|"Government"|0.896414276962413|0.520885803812775|1.7830962878731|-0.231127667349393
221|"intra"|2007|"Myanmar"|0|0|1|1|"Government"|0.950106114427229|0.49149926969503|1.79689398952826|-0.094056481316512
221|"intra"|2008|"Myanmar"|0|1|1|1|"Government"|1.4892448582928|0.407975058770785|2.25956288477567|0.6565378575284
221|"intra"|2009|"Myanmar"|0|0|1|1|"Government"|0.987151654341923|0.50603309191823|1.89249316658072|-0.0944642758943793
221|"intra"|2010|"Myanmar"|0|0|2|1|"Government"|1.13163073793865|0.532225493551913|2.10198133384118|-0.0126106796972114
221|"intra"|2011|"Myanmar"|0|0|3|1|"Government"|1.16454114665285|0.558489677800733|2.18294864752035|-0.0531801551352106
221|"intra"|2013|"Myanmar"|0|0|1|1|"Government"|0.817925733366753|0.540507883108856|1.75990403620501|-0.416274384699254
221|"intra"|1989|"Myanmar"|0|0|0|3|"Rebels"|-0.286259561366295|0.821938697122797|1.12558460419564|-2.01277929740399
221|"intra"|1990|"Myanmar"|0|0|0|3|"Rebels"|-0.041492590217666|0.779677238819926|1.27390788586943|-1.76723997621261
221|"intra"|1991|"Myanmar"|0|0|0|3|"Rebels"|0.0482961198647616|0.77271540045953|1.34789978927873|-1.58594492942779
221|"intra"|1992|"Myanmar"|0|0|0|3|"Rebels"|0.0992496647813842|0.738623585368988|1.35394066840726|-1.5113767520203
221|"intra"|1995|"Myanmar"|0|0|0|3|"Rebels"|-0.283016204323418|0.799762290512149|1.14075719319027|-1.94730894143319
221|"intra"|1997|"Myanmar"|0|0|0|3|"Rebels"|-0.29450463120096|0.81943485437495|1.1370198510342|-1.99529105623478
221|"intra"|1998|"Myanmar"|0|0|0|3|"Rebels"|-0.0245591396074392|0.781056175669192|1.30230459394138|-1.65039063327858
221|"intra"|2000|"Myanmar"|0|0|0|3|"Rebels"|-0.305025544103432|0.842857210181645|1.14924324857055|-2.0498176569819
221|"intra"|2001|"Myanmar"|0|0|0|3|"Rebels"|-0.0299456914009432|0.779590505234372|1.28724181898482|-1.72559446238155
221|"intra"|2002|"Myanmar"|0|0|0|3|"Rebels"|0.0636448996487263|0.745064336374157|1.3224367275811|-1.6126298930865
221|"intra"|2003|"Myanmar"|0|0|0|3|"Rebels"|0.0946990827357209|0.743299402552013|1.32735260999183|-1.56378441328676
221|"intra"|2005|"Myanmar"|0|0|1|3|"Rebels"|0.813179923143824|0.546635369021362|1.7545616027701|-0.398707336200819
221|"intra"|2006|"Myanmar"|0|0|0|3|"Rebels"|-0.0381198453397897|0.770275055376347|1.23692420008801|-1.71504981826189
221|"intra"|2007|"Myanmar"|0|0|0|3|"Rebels"|0.0541731028408558|0.773427269786644|1.34194878361483|-1.64376208992313
221|"intra"|2008|"Myanmar"|0|0|0|3|"Rebels"|0.105677797063673|0.744242000359385|1.36515929956722|-1.52928258797186
221|"intra"|2009|"Myanmar"|0|0|0|3|"Rebels"|0.185996987721625|0.744895427416184|1.45199257361821|-1.47132985324249
221|"intra"|2010|"Myanmar"|0|0|0|3|"Rebels"|0.0905455797884043|0.759174965193052|1.37604194185543|-1.64707866049493
221|"intra"|2011|"Myanmar"|0|0|0|3|"Rebels"|0.0466068055702872|0.745175772730335|1.28508322001673|-1.5879389905678
221|"intra"|2013|"Myanmar"|0|0|0|3|"Rebels"|-0.274680185834196|0.809470433243213|1.16085727298402|-1.96007852496027
222|"intra"|1990|"Myanmar"|0|0|0|1|"Government"|-0.282685411884126|0.835115830940172|1.20578439116751|-2.05414434324726
222|"intra"|1991|"Myanmar"|0|0|0|1|"Government"|-0.0234704090479937|0.769624996435892|1.27606373946284|-1.71633046916088
222|"intra"|1992|"Myanmar"|0|0|0|1|"Government"|0.0683940045179552|0.747852960516371|1.31415918130002|-1.60636084808228
222|"intra"|1994|"Myanmar"|0|0|0|1|"Government"|-0.290251644952111|0.834732576537501|1.17324721634649|-2.06684751900121
222|"intra"|1990|"Myanmar"|0|0|0|3|"Rebels"|-0.290087194990745|0.823245138033789|1.12929127714385|-1.99831137664029
222|"intra"|1991|"Myanmar"|0|0|0|3|"Rebels"|-0.0279659216978711|0.780437857511869|1.28752062541869|-1.7369510831396
222|"intra"|1992|"Myanmar"|0|0|0|3|"Rebels"|0.0496521790534025|0.788713470856959|1.36253589981991|-1.61209000320707
222|"intra"|1994|"Myanmar"|0|0|0|3|"Rebels"|-0.293814645943367|0.829031113786371|1.14760880557118|-2.03896535668567
223|"intra"|1991|"Myanmar"|0|0|2|1|"Government"|0.978075458715948|0.571420988045839|1.97005270271321|-0.264989273603268
223|"intra"|1994|"Myanmar"|0|0|0|1|"Government"|-0.302260989967866|0.824047655581422|1.15816578579424|-2.0377193064721
223|"intra"|1991|"Myanmar"|0|0|0|3|"Rebels"|-0.301251116509644|0.855117730817849|1.18455396464421|-2.11617417054221
223|"intra"|1994|"Myanmar"|0|0|0|3|"Rebels"|-0.280690313688516|0.814719398814712|1.12799554934242|-2.00793854889173
224|"intra"|1990|"Myanmar"|0|0|0|1|"Government"|-0.268065905536825|0.827254387625856|1.18736771395365|-2.03352074950724
224|"intra"|1996|"Myanmar"|0|0|0|1|"Government"|-0.285279115677858|0.850072727777565|1.19309174074086|-2.07735672529284
224|"intra"|1990|"Myanmar"|0|0|0|3|"Rebels"|-0.295843315813056|0.870138586306459|1.1925234052102|-2.12198052484662
224|"intra"|1996|"Myanmar"|0|0|0|3|"Rebels"|-0.284397996327415|0.829384382160125|1.15263730030858|-2.10458142464502
227|"intra"|1991|"India"|0|0|0|1|"Government"|-0.292411624721696|0.840591053108358|1.18059558288083|-2.07581640870345
227|"intra"|1992|"India"|0|0|1|1|"Government"|0.890253540588722|0.549926052437373|1.87381918175777|-0.329122236119505
227|"intra"|1993|"India"|0|0|0|1|"Government"|0.0689809515209|0.744040639558337|1.33809357782236|-1.52829832164415
227|"intra"|1994|"India"|0|0|0|1|"Government"|0.0975143311680305|0.762208212625706|1.37264774103991|-1.58733862064739
227|"intra"|1996|"India"|0|0|0|1|"Government"|-0.296504384955484|0.828525231624925|1.14343928875256|-2.02197930850236
227|"intra"|1997|"India"|0|0|0|1|"Government"|-0.0304985806555533|0.78718131862601|1.30116889327858|-1.78165079283493
227|"intra"|1998|"India"|0|0|0|1|"Government"|0.0650030229816016|0.763985212647077|1.33798697027359|-1.63600398605471
227|"intra"|1999|"India"|0|0|0|1|"Government"|0.104891043684761|0.736751328853755|1.3528727312653|-1.45984249822114
227|"intra"|2000|"India"|0|0|0|1|"Government"|0.179581355113242|0.70862809399655|1.40515374589867|-1.36949847169718
227|"intra"|2001|"India"|0|0|0|1|"Government"|0.0831980018322242|0.765598986126509|1.37081872861471|-1.62754565523683
227|"intra"|2002|"India"|0|0|0|1|"Government"|0.0378142654119703|0.762623614815247|1.34075995599358|-1.65671625607079
227|"intra"|2003|"India"|0|NA|0|1|"Government"|0.272455326521479|0.712899967811288|1.53183280130609|-1.28489498029061
227|"intra"|2004|"India"|0|0|0|1|"Government"|0.168071669233452|0.740929806164869|1.44295867524169|-1.47885443107556
227|"intra"|2005|"India"|0|0|0|1|"Government"|0.185274475178381|0.734979214828122|1.41939218240979|-1.4400206495703
227|"intra"|2006|"India"|0|1|0|1|"Government"|1.16630041904652|0.471027588035961|2.01102957421929|0.150481042689066
227|"intra"|2007|"India"|1|0|0|1|"Government"|1.08597325914936|0.500434697891334|1.97195719760734|-8.58676405693675e-05
227|"intra"|2008|"India"|0|0|0|1|"Government"|0.107714681195952|0.762111026854475|1.39104470749973|-1.58398198054956
227|"intra"|2009|"India"|0|0|1|1|"Government"|0.956485900514214|0.531147718223853|1.84681571819718|-0.273828328914293
227|"intra"|2010|"India"|1|0|0|1|"Government"|1.04291118904982|0.526796059931579|1.97437352745228|-0.0887342022625172
227|"intra"|2011|"India"|1|2|1|1|"Government"|2.00570946570246|0.378274585638741|2.76245505710766|1.28355197206702
227|"intra"|2012|"India"|0|0|1|1|"Government"|0.924039463191689|0.524662246028389|1.82902527161342|-0.185119307980676
227|"intra"|2013|"India"|NA|0|0|1|"Government"|0.128383484763327|0.786676910151575|1.41562609625782|-1.6193259475654
227|"intra"|2014|"India"|0|0|0|1|"Government"|0.124098533090151|0.757973893174307|1.42409979396415|-1.52020658660909
227|"intra"|2015|"India"|1|0|0|1|"Government"|1.00700283567697|0.516482129522912|1.91802721526959|-0.0785115440506396
227|"intra"|1991|"India"|0|0|0|3|"Rebels"|-0.285130834976111|0.808515278547627|1.13673125709942|-2.01077139422319
227|"intra"|1992|"India"|0|0|0|3|"Rebels"|-0.0276034745414067|0.777818797177578|1.26043223972262|-1.76023373154087
227|"intra"|1993|"India"|0|0|0|3|"Rebels"|0.0754177022740691|0.737957850700065|1.34604857278778|-1.53847352513656
227|"intra"|1994|"India"|0|0|0|3|"Rebels"|0.100335497916969|0.758202009973774|1.35861930313201|-1.57264470799282
227|"intra"|1996|"India"|0|0|0|3|"Rebels"|-0.284677176853829|0.830145686681472|1.16231802462722|-2.05177918684948
227|"intra"|1997|"India"|0|0|0|3|"Rebels"|-0.024456804593306|0.766514673052097|1.29191307886244|-1.71588102382725
227|"intra"|1998|"India"|0|0|0|3|"Rebels"|0.0615462167555517|0.755021094903198|1.36571812131021|-1.64052580156161
227|"intra"|1999|"India"|0|0|0|3|"Rebels"|0.117064132584434|0.722561891206566|1.33753796760454|-1.45355897888996
227|"intra"|2000|"India"|0|0|0|3|"Rebels"|0.18231618453808|0.737606897746667|1.44164304834458|-1.45810507931956
227|"intra"|2001|"India"|0|0|0|3|"Rebels"|0.0863740614628327|0.746962880335908|1.35077329946227|-1.52143953567333
227|"intra"|2002|"India"|0|0|0|3|"Rebels"|0.044893368874758|0.754729371430748|1.32532039438235|-1.60502416531576
227|"intra"|2003|"India"|0|NA|0|3|"Rebels"|0.268797901717101|0.722397516198626|1.51758746981343|-1.27977538856817
227|"intra"|2004|"India"|0|0|0|3|"Rebels"|0.161283646096309|0.755532165629285|1.4454659904152|-1.50416196374886
227|"intra"|2005|"India"|0|0|0|3|"Rebels"|0.185054393631125|0.746710931337322|1.44543546363647|-1.46556926476357
227|"intra"|2006|"India"|0|0|0|3|"Rebels"|0.25608688102586|0.716915418121239|1.44898529659336|-1.32954856251874
227|"intra"|2007|"India"|0|0|0|3|"Rebels"|0.181692215094742|0.739769421699375|1.43451177300471|-1.42917751285493
227|"intra"|2008|"India"|0|0|0|3|"Rebels"|0.101471623579189|0.752449057598922|1.42063679215568|-1.52893366868247
227|"intra"|2009|"India"|0|0|0|3|"Rebels"|0.110469680573316|0.745232729964918|1.37580221309187|-1.47520636671896
227|"intra"|2010|"India"|0|0|0|3|"Rebels"|0.104013800543255|0.742100390095307|1.353612067786|-1.51650274118326
227|"intra"|2011|"India"|0|0|0|3|"Rebels"|0.0781963072489965|0.767054131275|1.38300160432503|-1.65984153057329
227|"intra"|2012|"India"|0|0|0|3|"Rebels"|0.021508659687979|0.779312007600219|1.35035337733528|-1.61581234736599
227|"intra"|2013|"India"|NA|0|0|3|"Rebels"|0.119728038020078|0.802360434677275|1.51653545186563|-1.59906792438945
227|"intra"|2014|"India"|0|0|2|3|"Rebels"|1.13989647149154|0.544316325496387|2.09358464220542|-0.0556283156429279
227|"intra"|2015|"India"|0|0|2|3|"Rebels"|1.0780973888598|0.55863235409092|2.0530451720667|-0.203220659454138
230|"intra"|2009|"Yemen, Rep."|0|0|0|1|"Government"|-0.296275821784683|0.869422098286581|1.21107662702559|-2.1601002888119
230|"intra"|2010|"Yemen, Rep."|0|0|0|1|"Government"|-0.0284481144244567|0.794052618061124|1.28945231923583|-1.73490820466911
230|"intra"|2011|"Yemen, Rep."|0|0|0|1|"Government"|0.0595956926628051|0.785393560077225|1.38928686109172|-1.64093951140332
230|"intra"|2012|"Yemen, Rep."|0|0|0|1|"Government"|0.0937233498679|0.771803480878952|1.3977200621374|-1.56995481409393
230|"intra"|2013|"Yemen, Rep."|NA|0|0|1|"Government"|0.251102286840001|0.763719870662848|1.53709346331786|-1.38762306752711
230|"intra"|2014|"Yemen, Rep."|0|0|0|1|"Government"|0.0984488080612612|0.721312209303788|1.33167648970171|-1.48102129174796
230|"intra"|2015|"Yemen, Rep."|0|0|0|1|"Government"|0.0379979861287953|0.755151789085032|1.30867035709226|-1.60758550434566
230|"intra"|2009|"Yemen, Rep."|0|0|0|3|"Rebels"|-0.289303490763935|0.839658159436906|1.16589214252048|-2.10558151722845
230|"intra"|2010|"Yemen, Rep."|0|0|0|3|"Rebels"|-0.0306834775499532|0.771513413262538|1.28739641437913|-1.66024278116172
230|"intra"|2011|"Yemen, Rep."|0|0|0|3|"Rebels"|0.0556925600686999|0.753199514689153|1.33186000995507|-1.57686848722293
230|"intra"|2012|"Yemen, Rep."|0|0|0|3|"Rebels"|0.107890372868068|0.718280069525465|1.32027254226969|-1.41005766774891
230|"intra"|2013|"Yemen, Rep."|NA|0|0|3|"Rebels"|0.238275432214355|0.769729096990861|1.53996878853549|-1.4363345568627
230|"intra"|2014|"Yemen, Rep."|0|0|0|3|"Rebels"|0.0995275239347325|0.725466172205019|1.31682139750163|-1.50102284096594
230|"intra"|2015|"Yemen, Rep."|1|0|0|3|"Rebels"|1.01977230518331|0.518360074368343|1.96510709123664|-0.146775280372808
231|"intra"|1989|"Myanmar"|0|0|0|1|"Government"|-0.293610928652817|0.826724815860432|1.11687322208148|-1.99074210353864
231|"intra"|1990|"Myanmar"|0|0|0|1|"Government"|-0.0451929213062191|0.773921345093259|1.24842188095856|-1.72903693581996
231|"intra"|1991|"Myanmar"|0|0|0|1|"Government"|0.062316575454659|0.753712473342788|1.37570531662078|-1.59539880779383
231|"intra"|1992|"Myanmar"|0|0|0|1|"Government"|0.0960098205905974|0.729975974898084|1.33347858868773|-1.49412894222811
231|"intra"|2011|"Myanmar"|1|2|3|1|"Government"|2.30511287019048|0.398615140319372|3.08484527157601|1.51186964117774
231|"intra"|2012|"Myanmar"|0|0|3|1|"Government"|1.13438906972996|0.552829749820967|2.1157080395885|-0.0555590900120394
231|"intra"|2013|"Myanmar"|0|0|1|1|"Government"|0.935826975817952|0.528712372490801|1.86507634195755|-0.211699342887644
231|"intra"|2014|"Myanmar"|0|0|2|1|"Government"|1.1297610370277|0.529741517556336|2.08394299971768|5.57345238312616e-05
231|"intra"|2015|"Myanmar"|0|0|2|1|"Government"|1.17624617388506|0.515979105511643|2.09037495005883|0.0198483758463288
231|"intra"|1989|"Myanmar"|0|0|0|3|"Rebels"|-0.288363425959381|0.823042570112158|1.14405286303325|-2.00690447276475
231|"intra"|1990|"Myanmar"|0|0|0|3|"Rebels"|-0.0399327638184846|0.791430704555929|1.30976737429932|-1.71320393727714
231|"intra"|1991|"Myanmar"|0|0|0|3|"Rebels"|0.054807779478926|0.75001172184532|1.31656508756377|-1.58607196792615
