"conflictid_new"|"conflict_type"|"year"|"conflict_country"|"ai_prev"|"hrw_prev"|"state_prev"|"actor_type"|"actor"|"theta"|"theta_sd"|"theta_upper"|"theta_low"
347|"intra"|1998|"India"|0|0|0|3|"Rebels"|0.0523616890297668|0.798531758199866|1.36327204420447|-1.71778254009664
347|"intra"|1999|"India"|0|0|0|3|"Rebels"|0.0782221601399359|0.773380367843521|1.35303526124256|-1.63015681686107
347|"intra"|2000|"India"|0|0|0|3|"Rebels"|0.0831599683916676|0.773516060637155|1.36821100541506|-1.60164973494518
347|"intra"|2001|"India"|0|0|0|3|"Rebels"|0.196611362020303|0.748755081218467|1.45286214307883|-1.40786352045924
347|"intra"|2002|"India"|0|0|0|3|"Rebels"|0.124036903075227|0.760691548290722|1.3525214999242|-1.54048379772541
347|"intra"|2003|"India"|0|NA|0|3|"Rebels"|0.121006433602578|0.798006379885443|1.44487339232323|-1.63985556811541
347|"intra"|2004|"India"|0|0|0|3|"Rebels"|0.120961529066403|0.772564817254316|1.37860621472375|-1.58940961093346
347|"intra"|2005|"India"|0|0|0|3|"Rebels"|0.106303745427935|0.779581108456258|1.39939329436461|-1.58980443942786
347|"intra"|2006|"India"|0|0|0|3|"Rebels"|0.101040662587869|0.77786677341489|1.40920428943881|-1.60741292886186
347|"intra"|2007|"India"|0|0|0|3|"Rebels"|0.0215527725759811|0.782720998482396|1.28714179028152|-1.72628295318628
347|"intra"|2008|"India"|0|0|0|3|"Rebels"|-0.0429929015712716|0.828790108787566|1.30559921679664|-1.91242596636885
347|"intra"|2009|"India"|0|0|0|3|"Rebels"|-0.00683503036217597|0.796379996535428|1.35817456365959|-1.80664230875781
347|"intra"|2010|"India"|0|0|0|3|"Rebels"|0.169741348196267|0.747292003343303|1.40158811346483|-1.48505281376423
347|"intra"|2011|"India"|0|0|0|3|"Rebels"|0.0389537281899454|0.777701013149418|1.33310127250775|-1.6523372169128
347|"intra"|2012|"India"|0|0|0|3|"Rebels"|-0.0237791408919234|0.788423636025616|1.29504053347303|-1.73423466253429
347|"intra"|2013|"India"|NA|0|0|3|"Rebels"|0.0992208647707101|0.797370145625022|1.44073538888656|-1.66645914436375
347|"intra"|2014|"India"|0|0|0|3|"Rebels"|0.0260299899380771|0.770602172502055|1.33721333484697|-1.65701017141822
351|"intra"|1989|"India"|1|0|0|1|"Government"|1.00012443045466|0.509669504063224|1.86107066894392|-0.121301229000734
351|"intra"|1990|"India"|0|1|0|1|"Government"|1.02466295517588|0.511468006367157|1.91495946827636|-0.125000996407619
351|"intra"|1991|"India"|0|1|1|1|"Government"|1.46984249966166|0.393494610847181|2.21964135385901|0.652916378267171
351|"intra"|1992|"India"|0|1|0|1|"Government"|1.01836746780045|0.50952218000268|1.8861550782969|-0.112468368037064
351|"intra"|1993|"India"|0|0|0|1|"Government"|-0.271816893576209|0.837980679247366|1.15386306888082|-2.12313254673482
351|"intra"|1994|"India"|1|0|0|1|"Government"|1.00122045101048|0.506412830041167|1.8877616713004|-0.110242926214833
351|"intra"|1995|"India"|2|0|0|1|"Government"|1.1681916874718|0.531255100835569|2.10999858605448|-0.010467521498438
351|"intra"|1996|"India"|0|0|0|1|"Government"|-0.0526329286107723|0.823198867070939|1.2977913329128|-1.82451351105356
351|"intra"|1997|"India"|0|0|0|1|"Government"|-0.163691110266403|0.817894911265775|1.22460481316749|-1.96433216713868
351|"intra"|1998|"India"|0|0|0|1|"Government"|0.0471703292955711|0.775683417463266|1.349588972901|-1.65147195804263
351|"intra"|1989|"India"|0|0|0|3|"Rebels"|-0.270200118338238|0.864329856416595|1.20164061965296|-2.0746308002892
351|"intra"|1990|"India"|0|0|0|3|"Rebels"|-0.148330647741628|0.799928841062438|1.22190338786885|-1.90978205234386
351|"intra"|1991|"India"|0|0|0|3|"Rebels"|-0.192485908382994|0.83956968620544|1.22662374145086|-2.04183982752538
351|"intra"|1992|"India"|2|0|0|3|"Rebels"|1.13253002064222|0.541352686190383|2.10902383480171|-0.0312640329422377
351|"intra"|1993|"India"|0|0|0|3|"Rebels"|-0.261647897418436|0.847648701072642|1.15279349223482|-2.14357034020127
351|"intra"|1994|"India"|0|0|0|3|"Rebels"|-0.172246201711416|0.805891839607567|1.15833825346398|-1.92747148876572
351|"intra"|1995|"India"|0|0|0|3|"Rebels"|-0.116250019514999|0.834801001412134|1.28671522970336|-1.93438902822707
351|"intra"|1996|"India"|0|0|0|3|"Rebels"|-0.0584399521381501|0.82085743488221|1.29820428176118|-1.85196020435226
351|"intra"|1997|"India"|0|0|0|3|"Rebels"|-0.1600844575824|0.853317810817317|1.27877831323679|-1.99665626116322
351|"intra"|1998|"India"|0|0|0|3|"Rebels"|0.036231847252504|0.787628966982724|1.32592438758233|-1.71706485411855
352|"intra"|1989|"Sri Lanka"|0|0|0|1|"Government"|-0.269880248231911|0.833679670720602|1.15090350142245|-2.02661913721757
352|"intra"|1990|"Sri Lanka"|0|NA|0|1|"Government"|-0.137129941827482|0.846529077642804|1.30141173027383|-1.91081031268064
352|"intra"|1991|"Sri Lanka"|0|0|0|1|"Government"|-0.19216426677109|0.824463458877374|1.23866572306703|-1.98405713030197
352|"intra"|1992|"Sri Lanka"|0|0|0|1|"Government"|-0.177039237669117|0.816055490765151|1.22289191394321|-1.95188462892151
352|"intra"|1993|"Sri Lanka"|0|0|0|1|"Government"|-0.259763131760473|0.85135280705169|1.19961294169949|-2.08480628475843
352|"intra"|1994|"Sri Lanka"|0|NA|0|1|"Government"|-0.165909299050739|0.847799234359263|1.30026186558605|-1.9719084024265
352|"intra"|1995|"Sri Lanka"|1|0|0|1|"Government"|1.04333152632101|0.493580145086526|1.9012719152468|-0.0778647047939793
352|"intra"|1996|"Sri Lanka"|1|1|1|1|"Government"|1.80663080582016|0.351994965551583|2.51521832524734|1.10897122986941
352|"intra"|1997|"Sri Lanka"|1|NA|0|1|"Government"|1.12425718214457|0.534480394092828|2.09727927930141|-0.0517709408351882
352|"intra"|1998|"Sri Lanka"|0|0|0|1|"Government"|0.0635317325666036|0.76210640053967|1.33395863499751|-1.54673078395473
352|"intra"|1999|"Sri Lanka"|0|0|1|1|"Government"|1.07647777518853|0.471259925534877|1.91674978670851|0.0266613444076088
352|"intra"|2000|"Sri Lanka"|0|0|0|1|"Government"|0.0973468755146844|0.760351067863591|1.3650852651946|-1.58880428399005
352|"intra"|2001|"Sri Lanka"|1|1|1|1|"Government"|1.85817640331714|0.345847049808797|2.56945744799673|1.18626621038418
352|"intra"|2002|"Sri Lanka"|1|0|1|1|"Government"|1.54082478206417|0.363365029459254|2.23266201295798|0.831957958320252
352|"intra"|2003|"Sri Lanka"|0|0|1|1|"Government"|1.07721392673685|0.479636725637693|1.92469893565121|0.00977941270814855
352|"intra"|2004|"Sri Lanka"|0|0|0|1|"Government"|0.100666497095395|0.771263423717476|1.41245309197531|-1.56896844425904
352|"intra"|2005|"Sri Lanka"|0|0|0|1|"Government"|0.0830641332611429|0.8010676297242|1.37363052654654|-1.71475683395001
352|"intra"|2006|"Sri Lanka"|0|1|0|1|"Government"|1.11928519120515|0.489371874139145|2.00206731237036|0.075404266723557
352|"intra"|2007|"Sri Lanka"|0|1|0|1|"Government"|1.09040924605803|0.49293771598183|1.94610502249859|0.00788183239098679
352|"intra"|2008|"Sri Lanka"|0|1|0|1|"Government"|1.06782973535658|0.508160845255082|1.93781766296262|-0.03066279503783
352|"intra"|2009|"Sri Lanka"|1|1|0|1|"Government"|1.55600419458256|0.384393268733958|2.31224171217391|0.788201706245306
352|"intra"|2010|"Sri Lanka"|1|3|1|1|"Government"|2.11675319398051|0.407062997942581|2.94936246256654|1.34901880637864
352|"intra"|2011|"Sri Lanka"|2|3|1|1|"Government"|2.37603400387274|0.421992332494763|3.24217842601088|1.5905315839674
352|"intra"|2012|"Sri Lanka"|0|3|0|1|"Government"|1.22043011549031|0.520989804741084|2.23353107195948|0.0982910146347183
352|"intra"|2013|"Sri Lanka"|1|1|3|1|"Government"|2.13790070276354|0.379715362389231|2.93320851197272|1.43590583631939
352|"intra"|2014|"Sri Lanka"|2|0|3|1|"Government"|2.11172774714727|0.441828926523304|2.94986690524658|1.22687197821741
352|"intra"|1989|"Sri Lanka"|0|0|0|3|"Rebels"|-0.267880621800466|0.842765544829601|1.17208858696287|-2.01539745031905
352|"intra"|1990|"Sri Lanka"|0|NA|0|3|"Rebels"|-0.135870452443807|0.852867450541767|1.30920592098195|-1.99151830203883
352|"intra"|1991|"Sri Lanka"|0|0|0|3|"Rebels"|-0.1836557653777|0.832694457203811|1.2129858637459|-1.97789521884932
352|"intra"|1992|"Sri Lanka"|0|0|0|3|"Rebels"|-0.178194624033051|0.818359981424032|1.21979886395566|-1.94086638386869
352|"intra"|1993|"Sri Lanka"|0|0|0|3|"Rebels"|-0.264602693252242|0.841520979806977|1.13946229703157|-2.13453301736311
352|"intra"|1994|"Sri Lanka"|0|NA|0|3|"Rebels"|-0.167838980450076|0.851423984645557|1.30444475758478|-2.01636695070662
352|"intra"|1995|"Sri Lanka"|0|0|3|3|"Rebels"|1.24072249281882|0.547522903591412|2.2379794207024|0.0119186529095495
352|"intra"|1996|"Sri Lanka"|0|0|0|3|"Rebels"|-0.041761577499357|0.809202473092922|1.25746537625171|-1.76875585813937
352|"intra"|1997|"Sri Lanka"|0|NA|0|3|"Rebels"|-0.135092097249442|0.864631970093343|1.36216518597292|-2.08383888355285
352|"intra"|1998|"Sri Lanka"|0|0|0|3|"Rebels"|0.0520624966180503|0.792374057246598|1.36508463916339|-1.67621087481209
352|"intra"|1999|"Sri Lanka"|0|0|0|3|"Rebels"|0.0879075503843591|0.777637152577583|1.33459708076576|-1.63436228867016
352|"intra"|2000|"Sri Lanka"|0|0|0|3|"Rebels"|0.0863783214238264|0.76540785472005|1.36286773442676|-1.56969977136968
352|"intra"|2001|"Sri Lanka"|0|0|0|3|"Rebels"|0.193127573851054|0.758295777952068|1.45507535681291|-1.46359026040247
352|"intra"|2002|"Sri Lanka"|0|0|0|3|"Rebels"|0.118846097160275|0.801947546388431|1.44684544227396|-1.67728487757867
352|"intra"|2003|"Sri Lanka"|0|0|0|3|"Rebels"|0.10760886798658|0.755001696995837|1.37797557140922|-1.50579204374129
352|"intra"|2004|"Sri Lanka"|0|0|0|3|"Rebels"|0.107476023266843|0.778669263083291|1.36328528584718|-1.6055956769195
352|"intra"|2005|"Sri Lanka"|0|0|0|3|"Rebels"|0.103912376977855|0.771155759785848|1.41097668983916|-1.57808186671806
352|"intra"|2006|"Sri Lanka"|0|0|0|3|"Rebels"|0.117720202015147|0.784917997257135|1.42534047008865|-1.60235491992888
352|"intra"|2007|"Sri Lanka"|0|0|0|3|"Rebels"|0.00212590934573835|0.797281499358164|1.30662821636925|-1.79537561296583
352|"intra"|2008|"Sri Lanka"|0|0|0|3|"Rebels"|-0.0552112734358044|0.804071169176788|1.27373441196835|-1.79928193058809
352|"intra"|2009|"Sri Lanka"|0|0|0|3|"Rebels"|-0.0345246770333483|0.806466734369799|1.28047733555728|-1.83899950556032
352|"intra"|2010|"Sri Lanka"|0|0|0|3|"Rebels"|0.12426445856545|0.767747174445508|1.38765391851791|-1.54537842051954
352|"intra"|2011|"Sri Lanka"|0|0|0|3|"Rebels"|0.0398224657818961|0.792545848738005|1.30894258915336|-1.72896691506799
352|"intra"|2012|"Sri Lanka"|0|0|0|3|"Rebels"|-0.0303625197639142|0.808585747393516|1.30296462693554|-1.82014853640763
352|"intra"|2013|"Sri Lanka"|0|0|0|3|"Rebels"|0.0276217790710186|0.777595540896235|1.30557423465852|-1.68509542862469
352|"intra"|2014|"Sri Lanka"|0|0|0|3|"Rebels"|0.0187215004030688|0.805779046925216|1.3516076413169|-1.75633652214854
353|"intra"|2015|"Cameroon"|0|NA|0|1|"Government"|0.0277627872646036|0.805353881593032|1.40998924926904|-1.73395210368321
353|"intra"|2015|"Cameroon"|0|NA|1|3|"Rebels"|1.0616409953737|0.520175684278863|1.95903135210085|-0.0778139024052827
354|"intra"|1989|"Turkey"|0|0|0|1|"Government"|-0.263645142988922|0.837745137499409|1.15539664515629|-2.04886308263546
354|"intra"|1990|"Turkey"|1|0|0|1|"Government"|1.02285380036023|0.495762486650336|1.88721702999691|-0.0543598712315733
354|"intra"|1991|"Turkey"|0|0|0|1|"Government"|-0.180236079110983|0.823904839533057|1.23212526526305|-1.99631026096584
354|"intra"|1992|"Turkey"|0|0|0|1|"Government"|-0.180146634323314|0.834949830451292|1.21752076294918|-1.99107808714838
354|"intra"|1993|"Turkey"|1|1|1|1|"Government"|1.76921465433579|0.343248926240081|2.45972338826274|1.12292439122809
354|"intra"|1994|"Turkey"|0|0|0|1|"Government"|-0.204619848009422|0.839397836479434|1.20491194174633|-2.02543797592339
354|"intra"|1995|"Turkey"|0|0|1|1|"Government"|0.993402010950809|0.503771355782131|1.8676791806576|-0.130827001669176
354|"intra"|1996|"Turkey"|1|0|0|1|"Government"|1.04976408812901|0.499274680179389|1.91704333676951|-0.00821310416551969
354|"intra"|1997|"Turkey"|0|0|1|1|"Government"|0.976322790425768|0.508404756704211|1.85331774778415|-0.102587037498854
354|"intra"|1998|"Turkey"|0|0|1|1|"Government"|1.05991096726769|0.472855320928229|1.88669524273172|0.0389465059586209
