"conflictid_new"|"conflict_type"|"year"|"conflict_country"|"ai_prev"|"hrw_prev"|"state_prev"|"actor_type"|"actor"|"theta"|"theta_sd"|"theta_upper"|"theta_low"
347|"intra"|1998|"India"|0|0|0|3|"Rebels"|-0.422879045800515|0.776467585345661|0.890721750796828|-2.02025783030312
347|"intra"|1999|"India"|0|0|0|3|"Rebels"|-0.430833282596339|0.768887354642409|0.871793611288754|-2.1048287756219
347|"intra"|2000|"India"|0|0|0|3|"Rebels"|-0.43537593481173|0.770544245466247|0.913755249980422|-2.10212346250736
347|"intra"|2003|"India"|0|NA|0|3|"Rebels"|-0.373739414573147|0.794587793186368|0.999937413312485|-2.08917196979012
347|"intra"|2004|"India"|0|0|0|3|"Rebels"|-0.414815365025918|0.780872635873475|0.925475783753964|-2.06027693172851
347|"intra"|2005|"India"|0|0|0|3|"Rebels"|-0.419705215322052|0.773418213234457|0.894080615289562|-2.02436742899335
347|"intra"|2006|"India"|0|0|0|3|"Rebels"|-0.417831752562853|0.798392819388442|0.94179650142864|-2.04064769540228
347|"intra"|2007|"India"|0|0|0|3|"Rebels"|-0.413576767216392|0.777011990691657|0.94139718078394|-2.11645551287683
347|"intra"|2008|"India"|0|0|0|3|"Rebels"|-0.42501650445345|0.802197630123581|0.919603531102458|-2.18556163221835
347|"intra"|2009|"India"|0|0|0|3|"Rebels"|-0.424730057626856|0.794929482181648|0.978882944976352|-2.08245640006067
351|"intra"|1989|"India"|1|0|0|1|"Government"|0.65871709095722|0.51406761419059|1.54947043893003|-0.486430397576992
351|"intra"|1990|"India"|0|1|0|1|"Government"|0.686571016033099|0.52419360029949|1.5813501740075|-0.490041423764996
351|"intra"|1991|"India"|0|1|1|1|"Government"|1.09688527129314|0.402106352678482|1.83877209154324|0.249415866347139
351|"intra"|1992|"India"|0|1|0|1|"Government"|0.696813529982556|0.514524079842474|1.61762251686132|-0.424807870146331
351|"intra"|1993|"India"|0|0|0|1|"Government"|-0.407246985451748|0.779560873027697|0.963955462981387|-2.14286718197222
351|"intra"|1989|"India"|0|0|0|3|"Rebels"|-0.411050027472934|0.791563083199298|0.957393132868158|-2.11581515372386
351|"intra"|1990|"India"|0|0|0|3|"Rebels"|-0.431452722500795|0.780710528000367|0.898567672297133|-2.06855669077876
351|"intra"|1991|"India"|0|0|0|3|"Rebels"|-0.427482528112436|0.783571531436523|0.907076353055453|-2.0834233885524
351|"intra"|1992|"India"|2|0|0|3|"Rebels"|0.822361181472873|0.566901140522012|1.85165587879603|-0.365597028025562
351|"intra"|1993|"India"|0|0|0|3|"Rebels"|-0.411073631430883|0.773852657965379|0.917444607320837|-2.12216351838164
352|"intra"|1989|"Sri Lanka"|0|0|0|1|"Government"|-0.401880660970803|0.777799094933932|0.92278437967503|-2.10408187512191
352|"intra"|1990|"Sri Lanka"|0|NA|0|1|"Government"|-0.370931055755623|0.802299894591044|1.03327215163751|-2.04544598573559
352|"intra"|1991|"Sri Lanka"|0|0|0|1|"Government"|-0.41411864916302|0.772005405707182|0.897458530569491|-2.08207951586915
352|"intra"|1992|"Sri Lanka"|0|0|0|1|"Government"|-0.415958644400621|0.786344898460511|0.923894266743513|-2.17211067837399
352|"intra"|1993|"Sri Lanka"|0|0|0|1|"Government"|-0.42088991803964|0.750611970405836|0.86476273995296|-2.03808290984746
352|"intra"|1994|"Sri Lanka"|0|NA|0|1|"Government"|-0.368666731388844|0.811611701579259|1.09011068974084|-2.04092214312975
352|"intra"|1995|"Sri Lanka"|1|0|0|1|"Government"|0.635984178415546|0.533090484688882|1.54118347225896|-0.52985146050524
352|"intra"|1996|"Sri Lanka"|1|1|1|1|"Government"|1.42940561162683|0.352690221936206|2.10093667395414|0.71819053598762
352|"intra"|1997|"Sri Lanka"|1|NA|0|1|"Government"|0.814595406164318|0.547675991202978|1.78950146409146|-0.365470764196359
352|"intra"|1998|"Sri Lanka"|0|0|0|1|"Government"|-0.42439692535787|0.800777395497479|0.989454998021405|-2.14432737911118
352|"intra"|1999|"Sri Lanka"|0|0|1|1|"Government"|0.531841286191749|0.521857826209611|1.43062795676318|-0.611890299320841
352|"intra"|2000|"Sri Lanka"|0|0|0|1|"Government"|-0.424853863641822|0.810820744389283|0.956777326485522|-2.19639748961783
352|"intra"|2001|"Sri Lanka"|1|1|1|1|"Government"|1.42951554252033|0.352234457688287|2.11587452072826|0.735764509411719
352|"intra"|2003|"Sri Lanka"|0|0|1|1|"Government"|0.513194051051688|0.540331718997956|1.43133865999751|-0.750980027854745
352|"intra"|2005|"Sri Lanka"|0|0|0|1|"Government"|-0.40867339743384|0.784834721055409|0.929845974137452|-2.07139046953489
352|"intra"|2006|"Sri Lanka"|0|1|0|1|"Government"|0.686967583911495|0.518121760651255|1.61090079975084|-0.417067954910413
352|"intra"|2007|"Sri Lanka"|0|1|0|1|"Government"|0.690731736748825|0.503154284781102|1.56761772979419|-0.430810101745723
352|"intra"|2008|"Sri Lanka"|0|1|0|1|"Government"|0.697657530850634|0.513066080307026|1.60514271102667|-0.43674462796511
352|"intra"|2009|"Sri Lanka"|1|1|0|1|"Government"|1.18985351517757|0.407262006623617|1.9486258021039|0.343567415930594
352|"intra"|1989|"Sri Lanka"|0|0|0|3|"Rebels"|-0.423456096425284|0.76954584269245|0.894385356563037|-2.04627210176997
352|"intra"|1990|"Sri Lanka"|0|NA|0|3|"Rebels"|-0.372447782892503|0.828419496449937|1.07126846146392|-2.14822501936232
352|"intra"|1991|"Sri Lanka"|0|0|0|3|"Rebels"|-0.419504071786257|0.771016220571455|0.909043476246374|-2.0479289918814
352|"intra"|1992|"Sri Lanka"|0|0|0|3|"Rebels"|-0.422267153218329|0.779866438078917|0.926320396222673|-2.12123291788724
352|"intra"|1993|"Sri Lanka"|0|0|0|3|"Rebels"|-0.416101727147015|0.771546670073785|0.912837454898732|-2.06624526773297
352|"intra"|1994|"Sri Lanka"|0|NA|0|3|"Rebels"|-0.367283359772011|0.79303722088998|1.04218040066308|-2.07726760639726
352|"intra"|1995|"Sri Lanka"|0|0|3|3|"Rebels"|0.754686580724738|0.576827253758148|1.75067937419921|-0.492139864276592
352|"intra"|1996|"Sri Lanka"|0|0|0|3|"Rebels"|-0.414561524302534|0.767558482467142|0.908568278467368|-2.10481576144814
352|"intra"|1997|"Sri Lanka"|0|NA|0|3|"Rebels"|-0.371551180241929|0.793564277037127|1.02791386587169|-1.99227875883555
352|"intra"|1998|"Sri Lanka"|0|0|0|3|"Rebels"|-0.430453685057159|0.786774631383712|0.920456349346238|-2.05685349304092
352|"intra"|1999|"Sri Lanka"|0|0|0|3|"Rebels"|-0.416658310776588|0.8119179306955|0.957335648511305|-2.13435926265531
352|"intra"|2000|"Sri Lanka"|0|0|0|3|"Rebels"|-0.426385529973549|0.790663571868493|0.944439035911007|-2.14581610385977
352|"intra"|2001|"Sri Lanka"|0|0|0|3|"Rebels"|-0.40703211638799|0.789207040403156|0.927477540421538|-2.14966111968521
352|"intra"|2003|"Sri Lanka"|0|0|0|3|"Rebels"|-0.423369931119808|0.781024236699264|0.930605978877803|-2.11244952019832
352|"intra"|2005|"Sri Lanka"|0|0|0|3|"Rebels"|-0.425356694667847|0.789640256109589|0.940898679801304|-2.06436323748535
352|"intra"|2006|"Sri Lanka"|0|0|0|3|"Rebels"|-0.416131131298449|0.77787460692838|0.944289242548178|-2.08942130310855
352|"intra"|2007|"Sri Lanka"|0|0|0|3|"Rebels"|-0.424864182752397|0.788723093360113|0.937954223315419|-2.10912721719971
352|"intra"|2008|"Sri Lanka"|0|0|0|3|"Rebels"|-0.418299045724547|0.796188622172653|0.947188974411995|-2.19290781657947
352|"intra"|2009|"Sri Lanka"|0|0|0|3|"Rebels"|-0.42423946300325|0.809328794056596|0.964682197842885|-2.16566149379765
353|"intra"|2015|"Cameroon"|0|NA|0|1|"Government"|-0.388955024860062|0.815808816250673|1.03823278306517|-2.12303660678107
353|"intra"|2015|"Cameroon"|0|NA|1|3|"Rebels"|0.628112335898939|0.597122452990609|1.70110421399701|-0.668138462989181
354|"intra"|1989|"Turkey"|0|0|0|1|"Government"|-0.422652742133514|0.774311059068234|0.891589041074546|-2.06752104591911
354|"intra"|1990|"Turkey"|1|0|0|1|"Government"|0.64904682545724|0.531396627924519|1.56687767001108|-0.475635315808009
354|"intra"|1991|"Turkey"|0|0|0|1|"Government"|-0.405189300194578|0.78152220570069|0.951382253128772|-2.08961746082269
354|"intra"|1992|"Turkey"|0|0|0|1|"Government"|-0.430513638693335|0.788827928155577|0.916056682155793|-2.15304080317431
354|"intra"|1993|"Turkey"|1|1|1|1|"Government"|1.42745880801453|0.340846780726276|2.07014009909783|0.757171741891198
354|"intra"|1994|"Turkey"|0|0|0|1|"Government"|-0.407826741329311|0.793657273307549|0.970763824777007|-2.10592172316761
354|"intra"|1995|"Turkey"|0|0|1|1|"Government"|0.508172281609702|0.538102587704156|1.45041324567258|-0.67908431921034
354|"intra"|1996|"Turkey"|1|0|0|1|"Government"|0.664726881169778|0.500761980225913|1.55106725775596|-0.429895443043971
354|"intra"|1997|"Turkey"|0|0|1|1|"Government"|0.515030829414023|0.533237439749081|1.43750613281413|-0.626963744620017
354|"intra"|1998|"Turkey"|0|0|1|1|"Government"|0.523748206796825|0.517575299165375|1.41914671243391|-0.626222075465113
354|"intra"|1999|"Turkey"|1|2|1|1|"Government"|1.62951978945945|0.383412744173332|2.35337945071182|0.88442691189708
354|"intra"|2000|"Turkey"|1|0|1|1|"Government"|1.06403766623493|0.421312661846099|1.86106943704853|0.170540422468387
354|"intra"|2001|"Turkey"|1|1|0|1|"Government"|1.19053778683333|0.388044446285837|1.91439618154|0.378123648629407
354|"intra"|2002|"Turkey"|1|1|1|1|"Government"|1.42562042951078|0.359145590638488|2.12856760647719|0.693460886881106
354|"intra"|2003|"Turkey"|0|0|0|1|"Government"|-0.417363533808848|0.777936821140485|0.911629505810969|-2.12816116348171
354|"intra"|2004|"Turkey"|0|0|0|1|"Government"|-0.42973957432931|0.802038454439712|0.947954866029794|-2.13131084810972
354|"intra"|2005|"Turkey"|0|0|0|1|"Government"|-0.417129923146073|0.774169779271578|0.901298072557738|-2.05731312436387
354|"intra"|2006|"Turkey"|0|0|0|1|"Government"|-0.42266064299765|0.826444339446295|0.989418977560648|-2.19302762233216
354|"intra"|2007|"Turkey"|0|0|0|1|"Government"|-0.40882412915543|0.780021696238221|0.927852042455212|-2.10261256259275
354|"intra"|2008|"Turkey"|0|0|0|1|"Government"|-0.431408067360351|0.773273316909154|0.872536394258696|-2.07925509810111
354|"intra"|2009|"Turkey"|0|0|0|1|"Government"|-0.4323773693805|0.80325105406361|0.964444307186378|-2.13870060765368
