"conflictid_new"|"year"|"conflictid_old"|"actor"|"actorid"|"actorid_new"|"actor_type"|"incomp"|"region"|"gwnoloc"|"gwnoloc2"|"gwnoloc3"|"gwnoloc4"|"conflictyear"|"interm"|"postc"|"state_prev"|"ai_prev"|"hrw_prev"|"form"|"country"|"conflict_type"|"conflict_name"|"actor_country"|"conflict_country"
330|1989|134|"Fretilin"|1132|290|3|1|3|850|0|0|0|0|0|0|0|0|0|"-99"|"Indonesia"|"intra"|"Indonesia"|"Indonesia"|"Indonesia"
330|1990|134|"Indonesia"|850|155|1|1|3|850|0|0|0|0|1|0|0|1|NA|"1, 7"|"Indonesia"|"intra"|"Indonesia"|"Indonesia"|"Indonesia"
330|1990|134|"Fretilin"|1132|290|3|1|3|850|0|0|0|0|1|0|0|0|0|"-99"|"Indonesia"|"intra"|"Indonesia"|"Indonesia"|"Indonesia"
330|1991|134|"Fretilin"|1132|290|3|1|3|850|0|0|0|0|1|0|0|0|0|"-99"|"Indonesia"|"intra"|"Indonesia"|"Indonesia"|"Indonesia"
330|1991|134|"Indonesia"|850|155|1|1|3|850|0|0|0|0|1|0|0|1|0|"7"|"Indonesia"|"intra"|"Indonesia"|"Indonesia"|"Indonesia"
330|1992|134|"Indonesia"|850|155|1|1|3|850|0|0|0|1|0|0|0|1|0|"1, 7"|"Indonesia"|"intra"|"Indonesia"|"Indonesia"|"Indonesia"
330|1992|134|"Fretilin"|1132|290|3|1|3|850|0|0|0|1|0|0|0|0|0|"-99"|"Indonesia"|"intra"|"Indonesia"|"Indonesia"|"Indonesia"
330|1993|134|"Indonesia"|850|155|1|1|3|850|0|0|0|0|0|1|0|0|0|"-99"|"Indonesia"|"intra"|"Indonesia"|"Indonesia"|"Indonesia"
330|1993|134|"Fretilin"|1132|290|3|1|3|850|0|0|0|0|0|1|0|0|0|"-99"|"Indonesia"|"intra"|"Indonesia"|"Indonesia"|"Indonesia"
330|1994|134|"Indonesia"|850|155|1|1|3|850|0|0|0|0|0|1|0|0|0|"-99"|"Indonesia"|"intra"|"Indonesia"|"Indonesia"|"Indonesia"
330|1994|134|"Fretilin"|1132|290|3|1|3|850|0|0|0|0|0|1|0|0|0|"-99"|"Indonesia"|"intra"|"Indonesia"|"Indonesia"|"Indonesia"
330|1995|134|"Indonesia"|850|155|1|1|3|850|0|0|0|0|0|1|0|0|0|"-99"|"Indonesia"|"intra"|"Indonesia"|"Indonesia"|"Indonesia"
330|1995|134|"Fretilin"|1132|290|3|1|3|850|0|0|0|0|0|1|0|0|0|"-99"|"Indonesia"|"intra"|"Indonesia"|"Indonesia"|"Indonesia"
330|1996|134|"Indonesia"|850|155|1|1|3|850|0|0|0|0|0|1|1|0|1|"1, 7"|"Indonesia"|"intra"|"Indonesia"|"Indonesia"|"Indonesia"
330|1996|134|"Fretilin"|1132|290|3|1|3|850|0|0|0|0|0|1|0|0|0|"-99"|"Indonesia"|"intra"|"Indonesia"|"Indonesia"|"Indonesia"
330|1997|134|"Indonesia"|850|155|1|1|3|850|0|0|0|1|0|0|1|0|0|"1"|"Indonesia"|"intra"|"Indonesia"|"Indonesia"|"Indonesia"
330|1997|134|"Fretilin"|1132|290|3|1|3|850|0|0|0|1|0|0|0|0|0|"-99"|"Indonesia"|"intra"|"Indonesia"|"Indonesia"|"Indonesia"
330|1998|134|"Indonesia"|850|155|1|1|3|850|0|0|0|1|0|0|2|2|0|"1"|"Indonesia"|"intra"|"Indonesia"|"Indonesia"|"Indonesia"
330|1998|134|"Fretilin"|1132|290|3|1|3|850|0|0|0|1|0|0|0|0|0|"-99"|"Indonesia"|"intra"|"Indonesia"|"Indonesia"|"Indonesia"
330|1999|134|"Indonesia"|850|155|1|1|3|850|0|0|0|0|0|1|2|2|0|"1, 2, 7"|"Indonesia"|"intra"|"Indonesia"|"Indonesia"|"Indonesia"
330|1999|134|"Fretilin"|1132|290|3|1|3|850|0|0|0|0|0|1|0|0|0|"-99"|"Indonesia"|"intra"|"Indonesia"|"Indonesia"|"Indonesia"
330|2000|134|"Indonesia"|850|155|1|1|3|850|0|0|0|0|0|1|1|0|0|"1, 2"|"Indonesia"|"intra"|"Indonesia"|"Indonesia"|"Indonesia"
330|2000|134|"Fretilin"|1132|290|3|1|3|850|0|0|0|0|0|1|0|0|0|"-99"|"Indonesia"|"intra"|"Indonesia"|"Indonesia"|"Indonesia"
330|2001|134|"Indonesia"|850|155|1|1|3|850|0|0|0|0|0|1|0|0|0|"-99"|"Indonesia"|"intra"|"Indonesia"|"Indonesia"|"Indonesia"
330|2001|134|"Fretilin"|1132|290|3|1|3|850|0|0|0|0|0|1|0|0|0|"-99"|"Indonesia"|"intra"|"Indonesia"|"Indonesia"|"Indonesia"
330|2002|134|"Indonesia"|850|155|1|1|3|850|0|0|0|0|0|1|0|0|0|"-99"|"Indonesia"|"intra"|"Indonesia"|"Indonesia"|"Indonesia"
330|2002|134|"Fretilin"|1132|290|3|1|3|850|0|0|0|0|0|1|0|0|0|"-99"|"Indonesia"|"intra"|"Indonesia"|"Indonesia"|"Indonesia"
330|2003|134|"Indonesia"|850|155|1|1|3|850|0|0|0|0|0|1|0|0|0|"-99"|"Indonesia"|"intra"|"Indonesia"|"Indonesia"|"Indonesia"
330|2003|134|"Fretilin"|1132|290|3|1|3|850|0|0|0|0|0|1|0|0|0|"-99"|"Indonesia"|"intra"|"Indonesia"|"Indonesia"|"Indonesia"
331|1989|135|"Morocco"|600|108|1|1|4|600|0|0|0|1|0|0|0|0|NA|"-99"|"Morocco"|"intra"|"Morocco"|"Morocco"|"Morocco"
331|1989|135|"POLISARIO"|1417|563|3|1|4|600|0|0|0|1|0|0|0|0|NA|"-99"|"Morocco"|"intra"|"Morocco"|"Morocco"|"Morocco"
331|1990|135|"Morocco"|600|108|1|1|4|600|0|0|0|0|0|1|0|0|NA|"-99"|"Morocco"|"intra"|"Morocco"|"Morocco"|"Morocco"
331|1990|135|"POLISARIO"|1417|563|3|1|4|600|0|0|0|0|0|1|0|0|NA|"-99"|"Morocco"|"intra"|"Morocco"|"Morocco"|"Morocco"
331|1991|135|"Morocco"|600|108|1|1|4|600|0|0|0|0|0|1|0|0|NA|"-99"|"Morocco"|"intra"|"Morocco"|"Morocco"|"Morocco"
331|1991|135|"POLISARIO"|1417|563|3|1|4|600|0|0|0|0|0|1|0|0|NA|"-99"|"Morocco"|"intra"|"Morocco"|"Morocco"|"Morocco"
331|1992|135|"Morocco"|600|108|1|1|4|600|0|0|0|0|0|1|0|0|NA|"-99"|"Morocco"|"intra"|"Morocco"|"Morocco"|"Morocco"
331|1992|135|"POLISARIO"|1417|563|3|1|4|600|0|0|0|0|0|1|0|0|NA|"-99"|"Morocco"|"intra"|"Morocco"|"Morocco"|"Morocco"
331|1993|135|"Morocco"|600|108|1|1|4|600|0|0|0|0|0|1|0|0|NA|"-99"|"Morocco"|"intra"|"Morocco"|"Morocco"|"Morocco"
331|1993|135|"POLISARIO"|1417|563|3|1|4|600|0|0|0|0|0|1|0|0|NA|"-99"|"Morocco"|"intra"|"Morocco"|"Morocco"|"Morocco"
331|1994|135|"Morocco"|600|108|1|1|4|600|0|0|0|0|0|1|0|0|0|"-99"|"Morocco"|"intra"|"Morocco"|"Morocco"|"Morocco"
331|1994|135|"POLISARIO"|1417|563|3|1|4|600|0|0|0|0|0|1|0|0|0|"-99"|"Morocco"|"intra"|"Morocco"|"Morocco"|"Morocco"
332|1989|136|"Mozambique"|541|100|1|2|4|541|0|0|0|1|0|0|0|0|0|"-99"|"Mozambique"|"intra"|"Mozambique"|"Mozambique"|"Mozambique"
332|1989|136|"Renamo"|1347|498|3|2|4|541|0|0|0|1|0|0|2|0|0|"1, 7"|"Mozambique"|"intra"|"Mozambique"|"Mozambique"|"Mozambique"
332|1990|136|"Mozambique"|541|100|1|2|4|541|0|0|0|1|0|0|0|0|0|"-99"|"Mozambique"|"intra"|"Mozambique"|"Mozambique"|"Mozambique"
332|1990|136|"Renamo"|1347|498|3|2|4|541|0|0|0|1|0|0|2|0|0|"1"|"Mozambique"|"intra"|"Mozambique"|"Mozambique"|"Mozambique"
332|1991|136|"Mozambique"|541|100|1|2|4|541|0|0|0|1|0|0|0|0|0|"-99"|"Mozambique"|"intra"|"Mozambique"|"Mozambique"|"Mozambique"
332|1991|136|"Renamo"|1347|498|3|2|4|541|0|0|0|1|0|0|0|0|0|"-99"|"Mozambique"|"intra"|"Mozambique"|"Mozambique"|"Mozambique"
332|1992|136|"Mozambique"|541|100|1|2|4|541|0|0|0|1|0|0|0|0|0|"-99"|"Mozambique"|"intra"|"Mozambique"|"Mozambique"|"Mozambique"
332|1992|136|"Renamo"|1347|498|3|2|4|541|0|0|0|1|0|0|0|0|0|"-99"|"Mozambique"|"intra"|"Mozambique"|"Mozambique"|"Mozambique"
332|1993|136|"Mozambique"|541|100|1|2|4|541|0|0|0|0|0|1|0|0|0|"-99"|"Mozambique"|"intra"|"Mozambique"|"Mozambique"|"Mozambique"
332|1993|136|"Renamo"|1347|498|3|2|4|541|0|0|0|0|0|1|0|0|0|"-99"|"Mozambique"|"intra"|"Mozambique"|"Mozambique"|"Mozambique"
332|1994|136|"Mozambique"|541|100|1|2|4|541|0|0|0|0|0|1|0|0|0|"-99"|"Mozambique"|"intra"|"Mozambique"|"Mozambique"|"Mozambique"
332|1994|136|"Renamo"|1347|498|3|2|4|541|0|0|0|0|0|1|0|0|0|"-99"|"Mozambique"|"intra"|"Mozambique"|"Mozambique"|"Mozambique"
332|1995|136|"Mozambique"|541|100|1|2|4|541|0|0|0|0|0|1|0|0|0|"-99"|"Mozambique"|"intra"|"Mozambique"|"Mozambique"|"Mozambique"
332|1995|136|"Renamo"|1347|498|3|2|4|541|0|0|0|0|0|1|0|0|0|"-99"|"Mozambique"|"intra"|"Mozambique"|"Mozambique"|"Mozambique"
332|1996|136|"Mozambique"|541|100|1|2|4|541|0|0|0|0|0|1|0|0|0|"-99"|"Mozambique"|"intra"|"Mozambique"|"Mozambique"|"Mozambique"
332|1996|136|"Renamo"|1347|498|3|2|4|541|0|0|0|0|0|1|0|0|0|"-99"|"Mozambique"|"intra"|"Mozambique"|"Mozambique"|"Mozambique"
332|1997|136|"Mozambique"|541|100|1|2|4|541|0|0|0|0|0|1|0|0|0|"-99"|"Mozambique"|"intra"|"Mozambique"|"Mozambique"|"Mozambique"
332|1997|136|"Renamo"|1347|498|3|2|4|541|0|0|0|0|0|1|0|0|0|"-99"|"Mozambique"|"intra"|"Mozambique"|"Mozambique"|"Mozambique"
332|2013|136|"Mozambique"|541|100|1|2|4|541|0|0|0|1|0|0|0|0|NA|"-99"|"Mozambique"|"intra"|"Mozambique"|"Mozambique"|"Mozambique"
332|2013|136|"Renamo"|1347|498|3|2|4|541|0|0|0|1|0|0|0|0|NA|"-99"|"Mozambique"|"intra"|"Mozambique"|"Mozambique"|"Mozambique"
332|2014|136|"Mozambique"|541|100|1|2|4|541|0|0|0|0|0|1|0|0|NA|"-99"|"Mozambique"|"intra"|"Mozambique"|"Mozambique"|"Mozambique"
332|2014|136|"Renamo"|1347|498|3|2|4|541|0|0|0|0|0|1|0|0|NA|"-99"|"Mozambique"|"intra"|"Mozambique"|"Mozambique"|"Mozambique"
332|2015|136|"Mozambique"|541|100|1|2|4|541|0|0|0|0|0|1|0|0|NA|"-99"|"Mozambique"|"intra"|"Mozambique"|"Mozambique"|"Mozambique"
332|2015|136|"Renamo"|1347|498|3|2|4|541|0|0|0|0|0|1|0|0|NA|"-99"|"Mozambique"|"intra"|"Mozambique"|"Mozambique"|"Mozambique"
333|1989|137|"Afghanistan"|700|130|1|2|3|700|0|0|0|1|0|0|0|0|0|"-99"|"Afghanistan"|"intra"|"Afghanistan"|"Afghanistan"|"Afghanistan"
333|1989|137|"Jam'iyyat-i Islami-yi Afghanistan"|1134|292|3|2|3|700|0|0|0|1|0|0|0|0|0|"-99"|"Afghanistan"|"intra"|"Afghanistan"|"Afghanistan"|"Afghanistan"
333|1989|137|"Harakat-i Inqilab-i Islami-yi Afghanistan"|1135|293|3|2|3|700|0|0|0|0|0|1|0|0|0|"-99"|"Afghanistan"|"intra"|"Afghanistan"|"Afghanistan"|"Afghanistan"
333|1989|137|"Hizb-i Islami-yi Afghanistan - Khalis faction"|1136|294|3|2|3|700|0|0|0|1|0|0|0|0|0|"-99"|"Afghanistan"|"intra"|"Afghanistan"|"Afghanistan"|"Afghanistan"
333|1989|137|"Jabha-yi Nijat-i Milli-yi Afghanistan"|1137|295|3|2|3|700|0|0|0|0|0|1|0|0|0|"-99"|"Afghanistan"|"intra"|"Afghanistan"|"Afghanistan"|"Afghanistan"
333|1989|137|"Mahaz-i Milli-yi Islami-yi Afghanistan"|1138|296|3|2|3|700|0|0|0|1|0|0|0|0|0|"-99"|"Afghanistan"|"intra"|"Afghanistan"|"Afghanistan"|"Afghanistan"
333|1989|137|"Ittihad-i Islami Bara-yi Azadi-yi Afghanistan"|1139|297|3|2|3|700|0|0|0|0|0|1|0|0|0|"-99"|"Afghanistan"|"intra"|"Afghanistan"|"Afghanistan"|"Afghanistan"
333|1989|137|"Harakat-i Islami-yi Afghanistan"|1140|298|3|2|3|700|0|0|0|0|0|1|0|0|0|"-99"|"Afghanistan"|"intra"|"Afghanistan"|"Afghanistan"|"Afghanistan"
333|1989|137|"Hizb-i Islami-yi Afghanistan"|1141|299|3|2|3|700|0|0|0|1|0|0|0|0|0|"-99"|"Afghanistan"|"intra"|"Afghanistan"|"Afghanistan"|"Afghanistan"
333|1989|137|"Hizb-i Wahdat"|1142|300|3|2|3|700|0|0|0|1|0|0|0|0|0|"-99"|"Afghanistan"|"intra"|"Afghanistan"|"Afghanistan"|"Afghanistan"
333|1990|137|"Afghanistan"|700|130|1|2|3|700|0|0|0|1|0|0|0|0|0|"-99"|"Afghanistan"|"intra"|"Afghanistan"|"Afghanistan"|"Afghanistan"
333|1990|137|"Jam'iyyat-i Islami-yi Afghanistan"|1134|292|3|2|3|700|0|0|0|1|0|0|0|0|0|"-99"|"Afghanistan"|"intra"|"Afghanistan"|"Afghanistan"|"Afghanistan"
333|1990|137|"Harakat-i Inqilab-i Islami-yi Afghanistan"|1135|293|3|2|3|700|0|0|0|0|0|1|0|0|0|"-99"|"Afghanistan"|"intra"|"Afghanistan"|"Afghanistan"|"Afghanistan"
333|1990|137|"Hizb-i Islami-yi Afghanistan - Khalis faction"|1136|294|3|2|3|700|0|0|0|1|0|0|0|0|0|"-99"|"Afghanistan"|"intra"|"Afghanistan"|"Afghanistan"|"Afghanistan"
333|1990|137|"Jabha-yi Nijat-i Milli-yi Afghanistan"|1137|295|3|2|3|700|0|0|0|0|0|1|0|0|0|"-99"|"Afghanistan"|"intra"|"Afghanistan"|"Afghanistan"|"Afghanistan"
333|1990|137|"Mahaz-i Milli-yi Islami-yi Afghanistan"|1138|296|3|2|3|700|0|0|0|0|0|1|0|0|0|"-99"|"Afghanistan"|"intra"|"Afghanistan"|"Afghanistan"|"Afghanistan"
333|1990|137|"Ittihad-i Islami Bara-yi Azadi-yi Afghanistan"|1139|297|3|2|3|700|0|0|0|0|0|1|0|0|0|"-99"|"Afghanistan"|"intra"|"Afghanistan"|"Afghanistan"|"Afghanistan"
333|1990|137|"Hizb-i Islami-yi Afghanistan"|1141|299|3|2|3|700|0|0|0|1|0|0|0|0|0|"-99"|"Afghanistan"|"intra"|"Afghanistan"|"Afghanistan"|"Afghanistan"
333|1990|137|"Hizb-i Wahdat"|1142|300|3|2|3|700|0|0|0|1|0|0|0|0|0|"-99"|"Afghanistan"|"intra"|"Afghanistan"|"Afghanistan"|"Afghanistan"
333|1990|137|"Military faction (forces of Shahnawaz Tanay)"|1143|301|3|2|3|700|0|0|0|1|0|0|0|0|0|"-99"|"Afghanistan"|"intra"|"Afghanistan"|"Afghanistan"|"Afghanistan"
333|1991|137|"Afghanistan"|700|130|1|2|3|700|0|0|0|1|0|0|0|0|0|"-99"|"Afghanistan"|"intra"|"Afghanistan"|"Afghanistan"|"Afghanistan"
333|1991|137|"Jam'iyyat-i Islami-yi Afghanistan"|1134|292|3|2|3|700|0|0|0|1|0|0|0|0|0|"-99"|"Afghanistan"|"intra"|"Afghanistan"|"Afghanistan"|"Afghanistan"
333|1991|137|"Harakat-i Inqilab-i Islami-yi Afghanistan"|1135|293|3|2|3|700|0|0|0|0|0|1|0|0|0|"-99"|"Afghanistan"|"intra"|"Afghanistan"|"Afghanistan"|"Afghanistan"
333|1991|137|"Hizb-i Islami-yi Afghanistan - Khalis faction"|1136|294|3|2|3|700|0|0|0|1|0|0|0|0|0|"-99"|"Afghanistan"|"intra"|"Afghanistan"|"Afghanistan"|"Afghanistan"
333|1991|137|"Jabha-yi Nijat-i Milli-yi Afghanistan"|1137|295|3|2|3|700|0|0|0|0|0|1|0|0|0|"-99"|"Afghanistan"|"intra"|"Afghanistan"|"Afghanistan"|"Afghanistan"
333|1991|137|"Mahaz-i Milli-yi Islami-yi Afghanistan"|1138|296|3|2|3|700|0|0|0|0|0|1|0|0|0|"-99"|"Afghanistan"|"intra"|"Afghanistan"|"Afghanistan"|"Afghanistan"
333|1991|137|"Ittihad-i Islami Bara-yi Azadi-yi Afghanistan"|1139|297|3|2|3|700|0|0|0|0|0|1|0|0|0|"-99"|"Afghanistan"|"intra"|"Afghanistan"|"Afghanistan"|"Afghanistan"
333|1991|137|"Hizb-i Islami-yi Afghanistan"|1141|299|3|2|3|700|0|0|0|1|0|0|0|0|0|"-99"|"Afghanistan"|"intra"|"Afghanistan"|"Afghanistan"|"Afghanistan"
333|1991|137|"Hizb-i Wahdat"|1142|300|3|2|3|700|0|0|0|1|0|0|0|0|0|"-99"|"Afghanistan"|"intra"|"Afghanistan"|"Afghanistan"|"Afghanistan"
333|1991|137|"Military faction (forces of Shahnawaz Tanay)"|1143|301|3|2|3|700|0|0|0|0|0|1|0|0|0|"-99"|"Afghanistan"|"intra"|"Afghanistan"|"Afghanistan"|"Afghanistan"
333|1992|137|"Afghanistan"|700|130|1|2|3|700|0|0|0|1|0|0|0|0|0|"-99"|"Afghanistan"|"intra"|"Afghanistan"|"Afghanistan"|"Afghanistan"
333|1992|137|"Jam'iyyat-i Islami-yi Afghanistan"|1134|292|3|2|3|700|0|0|0|1|0|0|0|0|0|"-99"|"Afghanistan"|"intra"|"Afghanistan"|"Afghanistan"|"Afghanistan"
333|1992|137|"Harakat-i Inqilab-i Islami-yi Afghanistan"|1135|293|3|2|3|700|0|0|0|0|0|1|0|0|0|"-99"|"Afghanistan"|"intra"|"Afghanistan"|"Afghanistan"|"Afghanistan"
333|1992|137|"Hizb-i Islami-yi Afghanistan - Khalis faction"|1136|294|3|2|3|700|0|0|0|0|0|1|0|0|0|"-99"|"Afghanistan"|"intra"|"Afghanistan"|"Afghanistan"|"Afghanistan"
333|1992|137|"Jabha-yi Nijat-i Milli-yi Afghanistan"|1137|295|3|2|3|700|0|0|0|0|0|1|0|0|0|"-99"|"Afghanistan"|"intra"|"Afghanistan"|"Afghanistan"|"Afghanistan"
333|1992|137|"Mahaz-i Milli-yi Islami-yi Afghanistan"|1138|296|3|2|3|700|0|0|0|0|0|1|0|0|0|"-99"|"Afghanistan"|"intra"|"Afghanistan"|"Afghanistan"|"Afghanistan"
333|1992|137|"Ittihad-i Islami Bara-yi Azadi-yi Afghanistan"|1139|297|3|2|3|700|0|0|0|0|0|1|0|0|0|"-99"|"Afghanistan"|"intra"|"Afghanistan"|"Afghanistan"|"Afghanistan"
333|1992|137|"Hizb-i Islami-yi Afghanistan"|1141|299|3|2|3|700|0|0|0|1|0|0|0|0|0|"-99"|"Afghanistan"|"intra"|"Afghanistan"|"Afghanistan"|"Afghanistan"
333|1992|137|"Hizb-i Wahdat"|1142|300|3|2|3|700|0|0|0|1|0|0|0|0|0|"-99"|"Afghanistan"|"intra"|"Afghanistan"|"Afghanistan"|"Afghanistan"
333|1992|137|"Military faction (forces of Shahnawaz Tanay)"|1143|301|3|2|3|700|0|0|0|0|0|1|0|0|0|"-99"|"Afghanistan"|"intra"|"Afghanistan"|"Afghanistan"|"Afghanistan"
333|1993|137|"Afghanistan"|700|130|1|2|3|700|0|0|0|1|0|0|0|1|0|"1"|"Afghanistan"|"intra"|"Afghanistan"|"Afghanistan"|"Afghanistan"
333|1993|137|"Jam'iyyat-i Islami-yi Afghanistan"|1134|292|3|2|3|700|0|0|0|0|1|0|0|0|0|"-99"|"Afghanistan"|"intra"|"Afghanistan"|"Afghanistan"|"Afghanistan"
333|1993|137|"Harakat-i Inqilab-i Islami-yi Afghanistan"|1135|293|3|2|3|700|0|0|0|0|0|1|0|0|0|"-99"|"Afghanistan"|"intra"|"Afghanistan"|"Afghanistan"|"Afghanistan"
333|1993|137|"Hizb-i Islami-yi Afghanistan - Khalis faction"|1136|294|3|2|3|700|0|0|0|0|0|1|0|0|0|"-99"|"Afghanistan"|"intra"|"Afghanistan"|"Afghanistan"|"Afghanistan"
333|1993|137|"Jabha-yi Nijat-i Milli-yi Afghanistan"|1137|295|3|2|3|700|0|0|0|0|0|1|0|0|0|"-99"|"Afghanistan"|"intra"|"Afghanistan"|"Afghanistan"|"Afghanistan"
333|1993|137|"Mahaz-i Milli-yi Islami-yi Afghanistan"|1138|296|3|2|3|700|0|0|0|0|0|1|0|0|0|"-99"|"Afghanistan"|"intra"|"Afghanistan"|"Afghanistan"|"Afghanistan"
333|1993|137|"Ittihad-i Islami Bara-yi Azadi-yi Afghanistan"|1139|297|3|2|3|700|0|0|0|0|0|1|0|0|0|"-99"|"Afghanistan"|"intra"|"Afghanistan"|"Afghanistan"|"Afghanistan"
333|1993|137|"Hizb-i Islami-yi Afghanistan"|1141|299|3|2|3|700|0|0|0|1|0|0|0|0|0|"-99"|"Afghanistan"|"intra"|"Afghanistan"|"Afghanistan"|"Afghanistan"
333|1993|137|"Hizb-i Wahdat"|1142|300|3|2|3|700|0|0|0|1|0|0|3|0|0|"1"|"Afghanistan"|"intra"|"Afghanistan"|"Afghanistan"|"Afghanistan"
333|1993|137|"Military faction (forces of Shahnawaz Tanay)"|1143|301|3|2|3|700|0|0|0|0|0|1|0|0|0|"-99"|"Afghanistan"|"intra"|"Afghanistan"|"Afghanistan"|"Afghanistan"
333|1993|137|"Junbish-i Milli-yi Islami"|1144|302|3|2|3|700|0|0|0|1|0|0|0|0|0|"-99"|"Afghanistan"|"intra"|"Afghanistan"|"Afghanistan"|"Afghanistan"
333|1994|137|"Afghanistan"|700|130|1|2|3|700|0|0|0|1|0|0|0|0|NA|"-99"|"Afghanistan"|"intra"|"Afghanistan"|"Afghanistan"|"Afghanistan"
333|1994|137|"Jam'iyyat-i Islami-yi Afghanistan"|1134|292|3|2|3|700|0|0|0|0|1|0|0|0|NA|"-99"|"Afghanistan"|"intra"|"Afghanistan"|"Afghanistan"|"Afghanistan"
333|1994|137|"Hizb-i Islami-yi Afghanistan - Khalis faction"|1136|294|3|2|3|700|0|0|0|0|0|1|0|0|NA|"-99"|"Afghanistan"|"intra"|"Afghanistan"|"Afghanistan"|"Afghanistan"
333|1994|137|"Mahaz-i Milli-yi Islami-yi Afghanistan"|1138|296|3|2|3|700|0|0|0|0|0|1|0|0|NA|"-99"|"Afghanistan"|"intra"|"Afghanistan"|"Afghanistan"|"Afghanistan"
333|1994|137|"Hizb-i Islami-yi Afghanistan"|1141|299|3|2|3|700|0|0|0|1|0|0|0|0|NA|"-99"|"Afghanistan"|"intra"|"Afghanistan"|"Afghanistan"|"Afghanistan"
333|1994|137|"Hizb-i Wahdat"|1142|300|3|2|3|700|0|0|0|1|0|0|0|1|NA|"1"|"Afghanistan"|"intra"|"Afghanistan"|"Afghanistan"|"Afghanistan"
333|1994|137|"Military faction (forces of Shahnawaz Tanay)"|1143|301|3|2|3|700|0|0|0|0|0|1|0|0|NA|"-99"|"Afghanistan"|"intra"|"Afghanistan"|"Afghanistan"|"Afghanistan"
333|1994|137|"Junbish-i Milli-yi Islami"|1144|302|3|2|3|700|0|0|0|1|0|0|0|0|NA|"-99"|"Afghanistan"|"intra"|"Afghanistan"|"Afghanistan"|"Afghanistan"
333|1995|137|"Afghanistan"|700|130|1|2|3|700|0|0|0|1|0|0|0|1|NA|"1"|"Afghanistan"|"intra"|"Afghanistan"|"Afghanistan"|"Afghanistan"
333|1995|137|"Jam'iyyat-i Islami-yi Afghanistan"|1134|292|3|2|3|700|0|0|0|0|1|0|0|0|NA|"-99"|"Afghanistan"|"intra"|"Afghanistan"|"Afghanistan"|"Afghanistan"
333|1995|137|"Hizb-i Islami-yi Afghanistan - Khalis faction"|1136|294|3|2|3|700|0|0|0|0|0|1|0|0|NA|"-99"|"Afghanistan"|"intra"|"Afghanistan"|"Afghanistan"|"Afghanistan"
333|1995|137|"Hizb-i Islami-yi Afghanistan"|1141|299|3|2|3|700|0|0|0|1|0|0|0|0|NA|"-99"|"Afghanistan"|"intra"|"Afghanistan"|"Afghanistan"|"Afghanistan"
333|1995|137|"Hizb-i Wahdat"|1142|300|3|2|3|700|0|0|0|1|0|0|0|0|NA|"-99"|"Afghanistan"|"intra"|"Afghanistan"|"Afghanistan"|"Afghanistan"
333|1995|137|"Military faction (forces of Shahnawaz Tanay)"|1143|301|3|2|3|700|0|0|0|0|0|1|0|0|NA|"-99"|"Afghanistan"|"intra"|"Afghanistan"|"Afghanistan"|"Afghanistan"
333|1995|137|"Junbish-i Milli-yi Islami"|1144|302|3|2|3|700|0|0|0|1|0|0|0|0|0|"-99"|"Afghanistan"|"intra"|"Afghanistan"|"Afghanistan"|"Afghanistan"
333|1995|137|"Taleban"|1146|303|3|2|3|700|0|0|0|1|0|0|0|0|0|"-99"|"Afghanistan"|"intra"|"Afghanistan"|"Afghanistan"|"Afghanistan"
333|1996|137|"Afghanistan"|700|130|1|2|3|700|0|0|0|1|0|0|0|1|NA|"1"|"Afghanistan"|"intra"|"Afghanistan"|"Afghanistan"|"Afghanistan"
333|1996|137|"Jam'iyyat-i Islami-yi Afghanistan"|1134|292|3|2|3|700|0|0|0|1|0|0|0|0|NA|"-99"|"Afghanistan"|"intra"|"Afghanistan"|"Afghanistan"|"Afghanistan"
333|1996|137|"Hizb-i Islami-yi Afghanistan - Khalis faction"|1136|294|3|2|3|700|0|0|0|0|0|1|0|0|NA|"-99"|"Afghanistan"|"intra"|"Afghanistan"|"Afghanistan"|"Afghanistan"
333|1996|137|"Hizb-i Islami-yi Afghanistan"|1141|299|3|2|3|700|0|0|0|0|0|1|0|0|NA|"-99"|"Afghanistan"|"intra"|"Afghanistan"|"Afghanistan"|"Afghanistan"
333|1996|137|"Hizb-i Wahdat"|1142|300|3|2|3|700|0|0|0|0|0|1|0|0|NA|"-99"|"Afghanistan"|"intra"|"Afghanistan"|"Afghanistan"|"Afghanistan"
333|1996|137|"Junbish-i Milli-yi Islami"|1144|302|3|2|3|700|0|0|0|0|0|1|0|0|NA|"-99"|"Afghanistan"|"intra"|"Afghanistan"|"Afghanistan"|"Afghanistan"
333|1996|137|"Taleban"|1146|303|3|2|3|700|0|0|0|1|0|0|0|0|NA|"-99"|"Afghanistan"|"intra"|"Afghanistan"|"Afghanistan"|"Afghanistan"
333|1996|137|"UIFSA"|1147|304|3|2|3|700|0|0|0|1|0|0|0|0|NA|"-99"|"Afghanistan"|"intra"|"Afghanistan"|"Afghanistan"|"Afghanistan"
333|1997|137|"Afghanistan"|700|130|1|2|3|700|0|0|0|1|0|0|0|0|NA|"-99"|"Afghanistan"|"intra"|"Afghanistan"|"Afghanistan"|"Afghanistan"
333|1997|137|"Jam'iyyat-i Islami-yi Afghanistan"|1134|292|3|2|3|700|0|0|0|0|0|1|0|0|NA|"-99"|"Afghanistan"|"intra"|"Afghanistan"|"Afghanistan"|"Afghanistan"
